Hourly measurement data supplied by UK-air on 13/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Dundee Mains Loan",
Latitude,,56.475434,,
Longitude,,-2.959861,,
Site Type,,Urban Background,,
Zone,,North East Scotland,,
Agglomeration,,#N/A,,
Local Authority,,"Dundee",,
Date,Time,"Nitrogen dioxide",Status
2024-01-23,10:00:00,16.39537,V ugm-3
2024-01-23,11:00:00,15.73372,V ugm-3
2024-01-23,12:00:00,7.85082,V ugm-3
2024-01-23,13:00:00,12.90681,V ugm-3
2024-01-23,14:00:00,23.84473,V ugm-3
2024-01-23,15:00:00,34.37926,V ugm-3
2024-01-23,16:00:00,38.12802,V ugm-3
2024-01-23,17:00:00,8.04959,V ugm-3
2024-01-23,18:00:00,5.0462,V ugm-3
2024-01-23,19:00:00,2.41883,V ugm-3
2024-01-23,20:00:00,2.84844,V ugm-3
2024-01-23,21:00:00,1.84601,V ugm-3
2024-01-23,22:00:00,1.32484,V ugm-3
2024-01-23,23:00:00,0.941,V ugm-3
2024-01-23,24:00:00,0.7481,V ugm-3
2024-01-24,01:00:00,0.62627,V ugm-3
2024-01-24,02:00:00,0.81727,V ugm-3
2024-01-24,03:00:00,0.56326,V ugm-3
2024-01-24,04:00:00,0.7065,V ugm-3
2024-01-24,05:00:00,0.42196,V ugm-3
2024-01-24,06:00:00,1.0466,V ugm-3
2024-01-24,07:00:00,1.42275,V ugm-3
2024-01-24,08:00:00,2.4674,V ugm-3
2024-01-24,09:00:00,3.03845,V ugm-3
2024-01-24,10:00:00,2.93905,V ugm-3
2024-01-24,11:00:00,2.50736,V ugm-3
2024-01-24,12:00:00,2.54731,V ugm-3
2024-01-24,13:00:00,3.07061,V ugm-3
2024-01-24,14:00:00,3.64361,V ugm-3
2024-01-24,15:00:00,3.67967,V ugm-3
2024-01-24,16:00:00,5.50779,V ugm-3
2024-01-24,17:00:00,7.52691,V ugm-3
2024-01-24,18:00:00,9.3453,V ugm-3
2024-01-24,19:00:00,8.19541,V ugm-3
2024-01-24,20:00:00,6.95587,V ugm-3
2024-01-24,21:00:00,7.53081,V ugm-3
2024-01-24,22:00:00,8.9136,V ugm-3
2024-01-24,23:00:00,9.19036,V ugm-3
2024-01-24,24:00:00,8.18567,V ugm-3
2024-01-25,01:00:00,18.82775,V ugm-3
2024-01-25,02:00:00,22.38641,V ugm-3
2024-01-25,03:00:00,20.57289,V ugm-3
2024-01-25,04:00:00,11.62931,V ugm-3
2024-01-25,05:00:00,19.45686,V ugm-3
2024-01-25,06:00:00,24.93865,V ugm-3
2024-01-25,07:00:00,21.37958,V ugm-3
2024-01-25,08:00:00,43.6809,V ugm-3
2024-01-25,09:00:00,43.57852,V ugm-3
2024-01-25,10:00:00,45.84898,V ugm-3
2024-01-25,11:00:00,14.42026,V ugm-3
2024-01-25,12:00:00,15.01212,V ugm-3
2024-01-25,13:00:00,15.03151,V ugm-3
2024-01-25,14:00:00,14.1795,V ugm-3
2024-01-25,15:00:00,32.08055,V ugm-3
2024-01-25,16:00:00,39.26777,V ugm-3
2024-01-25,17:00:00,28.87349,V ugm-3
2024-01-25,18:00:00,16.12692,V ugm-3
2024-01-25,19:00:00,11.63513,V ugm-3
2024-01-25,20:00:00,13.07582,V ugm-3
2024-01-25,21:00:00,10.77537,V ugm-3
2024-01-25,22:00:00,8.43879,V ugm-3
2024-01-25,23:00:00,4.05222,V ugm-3
2024-01-25,24:00:00,3.24216,V ugm-3
2024-01-26,01:00:00,1.96715,V ugm-3
2024-01-26,02:00:00,1.3301,V ugm-3
2024-01-26,03:00:00,0.60569,V ugm-3
2024-01-26,04:00:00,0.61341,V ugm-3
2024-01-26,05:00:00,1.22875,V ugm-3
2024-01-26,06:00:00,1.13319,V ugm-3
2024-01-26,07:00:00,2.7099,V ugm-3
2024-01-26,08:00:00,5.09886,V ugm-3
2024-01-26,09:00:00,8.72236,V ugm-3
2024-01-26,10:00:00,7.22769,V ugm-3
2024-01-26,11:00:00,5.83245,V ugm-3
2024-01-26,12:00:00,4.25959,V ugm-3
2024-01-26,13:00:00,3.64039,V ugm-3
2024-01-26,14:00:00,3.50285,V ugm-3
2024-01-26,15:00:00,3.93865,V ugm-3
2024-01-26,16:00:00,5.79818,V ugm-3
2024-01-26,17:00:00,4.99558,V ugm-3
2024-01-26,18:00:00,6.57615,V ugm-3
2024-01-26,19:00:00,6.42124,V ugm-3
2024-01-26,20:00:00,5.56893,V ugm-3
2024-01-26,21:00:00,5.28226,V ugm-3
2024-01-26,22:00:00,4.24077,V ugm-3
2024-01-26,23:00:00,3.96181,V ugm-3
2024-01-26,24:00:00,3.33103,V ugm-3
2024-01-27,01:00:00,2.85739,V ugm-3
2024-01-27,02:00:00,1.70778,V ugm-3
2024-01-27,03:00:00,1.94995,V ugm-3
2024-01-27,04:00:00,1.90792,V ugm-3
2024-01-27,05:00:00,1.85244,V ugm-3
2024-01-27,06:00:00,1.95187,V ugm-3
2024-01-27,07:00:00,1.70713,V ugm-3
2024-01-27,08:00:00,2.08948,V ugm-3
2024-01-27,09:00:00,2.71273,V ugm-3
2024-01-27,10:00:00,3.28049,V ugm-3
2024-01-27,11:00:00,3.56918,V ugm-3
2024-01-27,12:00:00,3.84057,V ugm-3
2024-01-27,13:00:00,4.26111,V ugm-3
2024-01-27,14:00:00,4.50392,V ugm-3
2024-01-27,15:00:00,5.3815,V ugm-3
2024-01-27,16:00:00,5.14446,V ugm-3
2024-01-27,17:00:00,6.62222,V ugm-3
2024-01-27,18:00:00,8.77487,V ugm-3
2024-01-27,19:00:00,8.87046,V ugm-3
2024-01-27,20:00:00,7.96237,V ugm-3
2024-01-27,21:00:00,6.48653,V ugm-3
2024-01-27,22:00:00,6.96447,V ugm-3
2024-01-27,23:00:00,4.82142,V ugm-3
2024-01-27,24:00:00,3.94961,V ugm-3
2024-01-28,01:00:00,4.19952,V ugm-3
2024-01-28,02:00:00,4.51569,V ugm-3
2024-01-28,03:00:00,4.68334,V ugm-3
2024-01-28,04:00:00,3.52828,V ugm-3
2024-01-28,05:00:00,2.57402,V ugm-3
2024-01-28,06:00:00,2.00414,V ugm-3
2024-01-28,07:00:00,2.71171,V ugm-3
2024-01-28,08:00:00,3.90502,V ugm-3
2024-01-28,09:00:00,4.04844,V ugm-3
2024-01-28,10:00:00,4.62406,V ugm-3
2024-01-28,11:00:00,4.19569,V ugm-3
2024-01-28,12:00:00,5.67202,V ugm-3
2024-01-28,13:00:00,4.94724,V ugm-3
2024-01-28,14:00:00,3.98533,V ugm-3
2024-01-28,15:00:00,5.61657,V ugm-3
2024-01-28,16:00:00,4.99314,V ugm-3
2024-01-28,17:00:00,5.389,V ugm-3
2024-01-28,18:00:00,5.81545,V ugm-3
2024-01-28,19:00:00,4.76557,V ugm-3
2024-01-28,20:00:00,3.67362,V ugm-3
2024-01-28,21:00:00,2.66964,V ugm-3
2024-01-28,22:00:00,2.90486,V ugm-3
2024-01-28,23:00:00,4.14788,V ugm-3
2024-01-28,24:00:00,4.47872,V ugm-3
2024-01-29,01:00:00,5.91742,V ugm-3
2024-01-29,02:00:00,2.85672,V ugm-3
2024-01-29,03:00:00,3.38595,V ugm-3
2024-01-29,04:00:00,4.34813,V ugm-3
2024-01-29,05:00:00,3.91772,V ugm-3
2024-01-29,06:00:00,6.10427,V ugm-3
2024-01-29,07:00:00,11.36866,V ugm-3
2024-01-29,08:00:00,17.6145,V ugm-3
2024-01-29,09:00:00,19.0856,V ugm-3
2024-01-29,10:00:00,37.50359,V ugm-3
2024-01-29,11:00:00,38.52049,V ugm-3
2024-01-29,12:00:00,39.77223,V ugm-3
2024-01-29,13:00:00,43.41348,V ugm-3
2024-01-29,14:00:00,35.33369,V ugm-3
2024-01-29,15:00:00,38.00966,V ugm-3
2024-01-29,16:00:00,29.17897,V ugm-3
2024-01-29,17:00:00,17.27593,V ugm-3
2024-01-29,18:00:00,21.46536,V ugm-3
2024-01-29,19:00:00,15.61377,V ugm-3
2024-01-29,20:00:00,17.55002,V ugm-3
2024-01-29,21:00:00,18.28997,V ugm-3
2024-01-29,22:00:00,15.81672,V ugm-3
2024-01-29,23:00:00,10.44288,V ugm-3
2024-01-29,24:00:00,6.62652,V ugm-3
2024-01-30,01:00:00,8.68099,V ugm-3
2024-01-30,02:00:00,5.63134,V ugm-3
2024-01-30,03:00:00,2.76893,V ugm-3
2024-01-30,04:00:00,2.28487,V ugm-3
2024-01-30,05:00:00,2.18919,V ugm-3
2024-01-30,06:00:00,4.15245,V ugm-3
2024-01-30,07:00:00,5.24705,V ugm-3
2024-01-30,08:00:00,10.26248,V ugm-3
2024-01-30,09:00:00,15.50195,V ugm-3
2024-01-30,10:00:00,14.44809,V ugm-3
2024-01-30,11:00:00,9.98777,V ugm-3
2024-01-30,12:00:00,10.17392,V ugm-3
2024-01-30,13:00:00,9.25315,V ugm-3
2024-01-30,14:00:00,8.38022,V ugm-3
2024-01-30,15:00:00,7.70053,V ugm-3
2024-01-30,16:00:00,7.76164,V ugm-3
2024-01-30,17:00:00,9.2522,V ugm-3
2024-01-30,18:00:00,13.70683,V ugm-3
2024-01-30,19:00:00,8.01788,V ugm-3
2024-01-30,20:00:00,6.92328,V ugm-3
2024-01-30,21:00:00,8.68951,V ugm-3
2024-01-30,22:00:00,7.97951,V ugm-3
2024-01-30,23:00:00,6.8295,V ugm-3
2024-01-30,24:00:00,4.72651,V ugm-3
2024-01-31,01:00:00,3.75438,V ugm-3
2024-01-31,02:00:00,2.66971,V ugm-3
2024-01-31,03:00:00,2.04825,V ugm-3
2024-01-31,04:00:00,1.90469,V ugm-3
2024-01-31,05:00:00,2.05391,V ugm-3
2024-01-31,06:00:00,2.14773,V ugm-3
2024-01-31,07:00:00,2.32971,V ugm-3
2024-01-31,08:00:00,2.6628,V ugm-3
2024-01-31,09:00:00,3.81127,V ugm-3
2024-01-31,10:00:00,3.47818,V ugm-3
2024-01-31,11:00:00,3.27923,V ugm-3
2024-01-31,12:00:00,3.61232,V ugm-3
2024-01-31,13:00:00,3.572,V ugm-3
2024-01-31,14:00:00,3.80561,V ugm-3
2024-01-31,15:00:00,4.99251,V ugm-3
2024-01-31,16:00:00,4.52529,V ugm-3
2024-01-31,17:00:00,4.86026,V ugm-3
2024-01-31,18:00:00,5.38664,V ugm-3
2024-01-31,19:00:00,4.42393,V ugm-3
2024-01-31,20:00:00,4.68016,V ugm-3
2024-01-31,21:00:00,4.96351,V ugm-3
2024-01-31,22:00:00,2.42542,V ugm-3
2024-01-31,23:00:00,2.4827,V ugm-3
2024-01-31,24:00:00,2.52112,V ugm-3
2024-02-01,01:00:00,1.76955,V ugm-3
2024-02-01,02:00:00,1.01367,V ugm-3
2024-02-01,03:00:00,1.32716,V ugm-3
2024-02-01,04:00:00,0.61665,V ugm-3
2024-02-01,05:00:00,0.70863,V ugm-3
2024-02-01,06:00:00,1.80584,V ugm-3
2024-02-01,07:00:00,3.194,V ugm-3
2024-02-01,08:00:00,7.93478,V ugm-3
2024-02-01,09:00:00,10.25778,V ugm-3
2024-02-01,10:00:00,13.78311,V ugm-3
2024-02-01,11:00:00,6.70431,V ugm-3
2024-02-01,12:00:00,6.79629,V ugm-3
2024-02-01,13:00:00,3.45869,V ugm-3
2024-02-01,14:00:00,5.00172,V ugm-3
2024-02-01,15:00:00,3.90076,V ugm-3
2024-02-01,16:00:00,4.04061,V ugm-3
2024-02-01,17:00:00,5.67749,V ugm-3
2024-02-01,18:00:00,6.9183,V ugm-3
2024-02-01,19:00:00,7.54433,V ugm-3
2024-02-01,20:00:00,6.33638,V ugm-3
2024-02-01,21:00:00,4.44515,V ugm-3
2024-02-01,22:00:00,3.2982,V ugm-3
2024-02-01,23:00:00,2.04705,V ugm-3
2024-02-01,24:00:00,1.32904,V ugm-3
2024-02-02,01:00:00,1.33075,V ugm-3
2024-02-02,02:00:00,1.13922,V ugm-3
2024-02-02,03:00:00,1.28722,V ugm-3
2024-02-02,04:00:00,1.13984,V ugm-3
2024-02-02,05:00:00,0.56152,V ugm-3
2024-02-02,06:00:00,0.75678,V ugm-3
2024-02-02,07:00:00,1.28722,V ugm-3
2024-02-02,08:00:00,2.5247,V ugm-3
2024-02-02,09:00:00,2.37732,V ugm-3
2024-02-02,10:00:00,2.04027,V ugm-3
2024-02-02,11:00:00,3.38964,V ugm-3
2024-02-02,12:00:00,3.55876,V ugm-3
2024-02-02,13:00:00,5.15128,V ugm-3
2024-02-02,14:00:00,4.60284,V ugm-3
2024-02-02,15:00:00,4.92681,V ugm-3
2024-02-02,16:00:00,3.37538,V ugm-3
2024-02-02,17:00:00,3.62039,V ugm-3
2024-02-02,18:00:00,3.43447,V ugm-3
2024-02-02,19:00:00,3.04394,V ugm-3
2024-02-02,20:00:00,2.52843,V ugm-3
2024-02-02,21:00:00,2.76038,V ugm-3
2024-02-02,22:00:00,2.57445,V ugm-3
2024-02-02,23:00:00,1.76045,V ugm-3
2024-02-02,24:00:00,1.89849,V ugm-3
2024-02-03,01:00:00,1.33121,V ugm-3
2024-02-03,02:00:00,0.62376,V ugm-3
2024-02-03,03:00:00,0.7552,V ugm-3
2024-02-03,04:00:00,1.78073,V ugm-3
2024-02-03,05:00:00,1.09234,V ugm-3
2024-02-03,06:00:00,1.18814,V ugm-3
2024-02-03,07:00:00,0.7552,V ugm-3
2024-02-03,08:00:00,1.23418,V ugm-3
2024-02-03,09:00:00,2.56972,V ugm-3
2024-02-03,10:00:00,2.56972,V ugm-3
2024-02-03,11:00:00,2.13307,V ugm-3
2024-02-03,12:00:00,2.36141,V ugm-3
2024-02-03,13:00:00,2.45534,V ugm-3
2024-02-03,14:00:00,2.59903,V ugm-3
2024-02-03,15:00:00,2.22887,V ugm-3
2024-02-03,16:00:00,2.75574,V ugm-3
2024-02-03,17:00:00,5.96299,V ugm-3
2024-02-03,18:00:00,4.66977,V ugm-3
2024-02-03,19:00:00,3.09845,V ugm-3
2024-02-03,20:00:00,2.38371,V ugm-3
2024-02-03,21:00:00,2.24002,V ugm-3
2024-02-03,22:00:00,2.5753,V ugm-3
2024-02-03,23:00:00,2.19026,V ugm-3
2024-02-03,24:00:00,1.61921,V ugm-3
2024-02-04,01:00:00,1.26285,V ugm-3
2024-02-04,02:00:00,0.82308,V ugm-3
2024-02-04,03:00:00,1.28438,V ugm-3
2024-02-04,04:00:00,0.56385,V ugm-3
2024-02-04,05:00:00,0.95084,V ugm-3
2024-02-04,06:00:00,0.70943,V ugm-3
2024-02-04,07:00:00,1.61606,V ugm-3
2024-02-04,08:00:00,1.13694,V ugm-3
2024-02-04,09:00:00,2.00305,V ugm-3
2024-02-04,10:00:00,2.23522,V ugm-3
2024-02-04,11:00:00,2.13569,V ugm-3
2024-02-04,12:00:00,1.9422,V ugm-3
2024-02-04,13:00:00,2.7493,V ugm-3
2024-02-04,14:00:00,3.37401,V ugm-3
2024-02-04,15:00:00,4.1443,V ugm-3
2024-02-04,16:00:00,5.39001,V ugm-3
2024-02-04,17:00:00,5.30158,V ugm-3
2024-02-04,18:00:00,4.10933,V ugm-3
2024-02-04,19:00:00,5.49138,V ugm-3
2024-02-04,20:00:00,6.31514,V ugm-3
2024-02-04,21:00:00,6.98405,V ugm-3
2024-02-04,22:00:00,7.32129,V ugm-3
2024-02-04,23:00:00,13.01727,V ugm-3
2024-02-04,24:00:00,8.03997,V ugm-3
2024-02-05,01:00:00,0.50631,V ugm-3
2024-02-05,02:00:00,0.3736,V ugm-3
2024-02-05,03:00:00,0.5696,V ugm-3
2024-02-05,04:00:00,0.51983,V ugm-3
2024-02-05,05:00:00,0.37605,V ugm-3
2024-02-05,06:00:00,0.56776,V ugm-3
2024-02-05,07:00:00,0.94749,V ugm-3
2024-02-05,08:00:00,1.66271,V ugm-3
2024-02-05,09:00:00,2.5678,V ugm-3
2024-02-05,10:00:00,2.66733,V ugm-3
2024-02-05,11:00:00,2.23415,V ugm-3
2024-02-05,12:00:00,2.23415,V ugm-3
2024-02-05,13:00:00,1.94291,V ugm-3
2024-02-05,14:00:00,2.3208,V ugm-3
2024-02-05,15:00:00,2.71342,V ugm-3
2024-02-05,16:00:00,3.13924,V ugm-3
2024-02-05,17:00:00,2.81111,V ugm-3
2024-02-05,18:00:00,2.6194,V ugm-3
2024-02-05,19:00:00,2.48299,V ugm-3
2024-02-05,20:00:00,3.03976,V ugm-3
2024-02-05,21:00:00,2.96968,V ugm-3
2024-02-05,22:00:00,2.84431,V ugm-3
2024-02-05,23:00:00,3.03602,V ugm-3
2024-02-05,24:00:00,1.89682,V ugm-3
2024-02-06,01:00:00,1.01054,V ugm-3
2024-02-06,02:00:00,1.01298,V ugm-3
2024-02-06,03:00:00,0.56614,V ugm-3
2024-02-06,04:00:00,0.56247,V ugm-3
2024-02-06,05:00:00,1.91217,V ugm-3
2024-02-06,06:00:00,1.23915,V ugm-3
2024-02-06,07:00:00,3.72478,V ugm-3
2024-02-06,08:00:00,5.83238,V ugm-3
2024-02-06,09:00:00,8.98553,V ugm-3
2024-02-06,10:00:00,6.97015,V ugm-3
2024-02-06,11:00:00,3.55898,V ugm-3
2024-02-06,12:00:00,3.12933,V ugm-3
2024-02-06,13:00:00,1.94179,V ugm-3
2024-02-06,14:00:00,2.31982,V ugm-3
2024-02-06,15:00:00,2.37143,V ugm-3
2024-02-06,16:00:00,3.04078,V ugm-3
2024-02-06,17:00:00,4.33337,V ugm-3
2024-02-06,18:00:00,7.85356,V ugm-3
2024-02-06,19:00:00,8.81422,V ugm-3
2024-02-06,20:00:00,9.70465,V ugm-3
2024-02-06,21:00:00,10.36667,V ugm-3
2024-02-06,22:00:00,12.07608,V ugm-3
2024-02-06,23:00:00,8.03952,V ugm-3
2024-02-06,24:00:00,6.8022,V ugm-3
2024-02-07,01:00:00,5.55321,V ugm-3
2024-02-07,02:00:00,3.63009,V ugm-3
2024-02-07,03:00:00,8.28185,V ugm-3
2024-02-07,04:00:00,6.23067,V ugm-3
2024-02-07,05:00:00,4.63535,V ugm-3
2024-02-07,06:00:00,5.79177,V ugm-3
2024-02-07,07:00:00,9.14324,V ugm-3
2024-02-07,08:00:00,12.82494,V ugm-3
2024-02-07,09:00:00,14.80629,V ugm-3
2024-02-07,10:00:00,15.77564,V ugm-3
2024-02-07,11:00:00,10.68681,V ugm-3
2024-02-07,12:00:00,7.23943,V ugm-3
2024-02-07,13:00:00,3.40181,V ugm-3
2024-02-07,14:00:00,3.49954,V ugm-3
2024-02-07,15:00:00,3.93297,V ugm-3
2024-02-07,16:00:00,6.63129,V ugm-3
2024-02-07,17:00:00,17.08758,V ugm-3
2024-02-07,18:00:00,18.72356,V ugm-3
2024-02-07,19:00:00,13.97407,V ugm-3
2024-02-07,20:00:00,17.76808,V ugm-3
2024-02-07,21:00:00,21.10679,V ugm-3
2024-02-07,22:00:00,14.77894,V ugm-3
2024-02-07,23:00:00,7.70638,V ugm-3
2024-02-07,24:00:00,10.29784,V ugm-3
2024-02-08,01:00:00,4.20936,V ugm-3
2024-02-08,02:00:00,7.40259,V ugm-3
2024-02-08,03:00:00,4.91743,V ugm-3
2024-02-08,04:00:00,6.22535,V ugm-3
2024-02-08,05:00:00,10.74531,V ugm-3
2024-02-08,06:00:00,9.08527,V ugm-3
2024-02-08,07:00:00,16.23658,V ugm-3
2024-02-08,08:00:00,31.45327,V ugm-3
2024-02-08,09:00:00,61.86907,V ugm-3
2024-02-08,10:00:00,31.49982,V ugm-3
2024-02-08,11:00:00,11.60052,V ugm-3
2024-02-08,12:00:00,10.73523,V ugm-3
2024-02-08,13:00:00,13.80618,V ugm-3
2024-02-08,14:00:00,13.46413,V ugm-3
2024-02-08,15:00:00,6.37551,V ugm-3
2024-02-08,16:00:00,7.77755,V ugm-3
2024-02-08,17:00:00,6.91952,V ugm-3
2024-02-08,18:00:00,8.95688,V ugm-3
2024-02-08,19:00:00,9.37389,V ugm-3
2024-02-08,20:00:00,5.24416,V ugm-3
2024-02-08,21:00:00,4.82149,V ugm-3
2024-02-08,22:00:00,5.017,V ugm-3
2024-02-08,23:00:00,4.82875,V ugm-3
2024-02-08,24:00:00,3.15158,V ugm-3
2024-02-09,01:00:00,0.82213,V ugm-3
2024-02-09,02:00:00,1.46194,V ugm-3
2024-02-09,03:00:00,1.6261,V ugm-3
2024-02-09,04:00:00,0.9543,V ugm-3
2024-02-09,05:00:00,1.28659,V ugm-3
2024-02-09,06:00:00,1.6243,V ugm-3
2024-02-09,07:00:00,2.24089,V ugm-3
2024-02-09,08:00:00,4.34866,V ugm-3
2024-02-09,09:00:00,5.30115,V ugm-3
2024-02-09,10:00:00,4.47998,V ugm-3
2024-02-09,11:00:00,4.00915,V ugm-3
2024-02-09,12:00:00,3.90595,V ugm-3
2024-02-09,13:00:00,5.28491,V ugm-3
2024-02-09,14:00:00,4.67373,V ugm-3
2024-02-09,15:00:00,5.58004,V ugm-3
2024-02-09,16:00:00,6.00469,V ugm-3
2024-02-09,17:00:00,5.91955,V ugm-3
2024-02-09,18:00:00,6.45462,V ugm-3
2024-02-09,19:00:00,6.69274,V ugm-3
2024-02-09,20:00:00,7.40711,V ugm-3
2024-02-09,21:00:00,7.88877,V ugm-3
2024-02-09,22:00:00,8.03273,V ugm-3
2024-02-09,23:00:00,6.64475,V ugm-3
2024-02-09,24:00:00,6.12233,V ugm-3
2024-02-10,01:00:00,2.60487,V ugm-3
2024-02-10,02:00:00,2.77053,V ugm-3
2024-02-10,03:00:00,2.31071,V ugm-3
2024-02-10,04:00:00,2.16671,V ugm-3
2024-02-10,05:00:00,2.07251,V ugm-3
2024-02-10,06:00:00,2.72655,V ugm-3
2024-02-10,07:00:00,2.82974,V ugm-3
2024-02-10,08:00:00,4.94845,V ugm-3
2024-02-10,09:00:00,6.28887,V ugm-3
2024-02-10,10:00:00,8.13754,V ugm-3
2024-02-10,11:00:00,11.2943,V ugm-3
2024-02-10,12:00:00,9.75339,V ugm-3
2024-02-10,13:00:00,7.56872,V ugm-3
2024-02-10,14:00:00,9.05674,V ugm-3
2024-02-10,15:00:00,7.24938,V ugm-3
2024-02-10,16:00:00,12.09744,V ugm-3
2024-02-10,17:00:00,16.06712,V ugm-3
2024-02-10,18:00:00,20.4657,V ugm-3
2024-02-10,19:00:00,26.31099,V ugm-3
2024-02-10,20:00:00,18.07106,V ugm-3
2024-02-10,21:00:00,34.66519,V ugm-3
2024-02-10,22:00:00,44.34034,V ugm-3
2024-02-10,23:00:00,16.9414,V ugm-3
2024-02-10,24:00:00,12.61826,V ugm-3
2024-02-11,01:00:00,13.00265,V ugm-3
2024-02-11,02:00:00,6.72897,V ugm-3
2024-02-11,03:00:00,7.67815,V ugm-3
2024-02-11,04:00:00,5.24594,V ugm-3
2024-02-11,05:00:00,6.99058,V ugm-3
2024-02-11,06:00:00,6.75944,V ugm-3
2024-02-11,07:00:00,4.067,V ugm-3
2024-02-11,08:00:00,6.17789,V ugm-3
2024-02-11,09:00:00,9.91951,V ugm-3
2024-02-11,10:00:00,14.22992,V ugm-3
2024-02-11,11:00:00,14.14258,V ugm-3
2024-02-11,12:00:00,13.88463,V ugm-3
2024-02-11,13:00:00,11.26882,V ugm-3
2024-02-11,14:00:00,8.99804,V ugm-3
2024-02-11,15:00:00,6.2987,V ugm-3
2024-02-11,16:00:00,7.67863,V ugm-3
2024-02-11,17:00:00,12.19207,V ugm-3
2024-02-11,18:00:00,17.39918,V ugm-3
2024-02-11,19:00:00,15.00199,V ugm-3
2024-02-11,20:00:00,11.84012,V ugm-3
2024-02-11,21:00:00,13.7518,V ugm-3
2024-02-11,22:00:00,9.82169,V ugm-3
2024-02-11,23:00:00,5.20686,V ugm-3
2024-02-11,24:00:00,5.41322,V ugm-3
2024-02-12,01:00:00,5.49322,V ugm-3
2024-02-12,02:00:00,2.6802,V ugm-3
2024-02-12,03:00:00,2.82844,V ugm-3
2024-02-12,04:00:00,3.59514,V ugm-3
2024-02-12,05:00:00,2.96897,V ugm-3
2024-02-12,06:00:00,2.0564,V ugm-3
2024-02-12,07:00:00,3.34432,V ugm-3
2024-02-12,08:00:00,6.55878,V ugm-3
2024-02-12,09:00:00,8.46753,V ugm-3
2024-02-12,10:00:00,7.77733,V ugm-3
2024-02-12,11:00:00,4.69985,V ugm-3
2024-02-12,12:00:00,3.22336,V ugm-3
2024-02-12,13:00:00,2.94052,V ugm-3
2024-02-12,14:00:00,3.94915,V ugm-3
2024-02-12,15:00:00,5.23529,V ugm-3
2024-02-12,16:00:00,6.40224,V ugm-3
2024-02-12,17:00:00,7.65991,V ugm-3
2024-02-12,18:00:00,8.866,V ugm-3
2024-02-12,19:00:00,5.70491,V ugm-3
2024-02-12,20:00:00,6.28127,V ugm-3
2024-02-12,21:00:00,2.96008,V ugm-3
2024-02-12,22:00:00,2.58118,V ugm-3
2024-02-12,23:00:00,1.77,V ugm-3
2024-02-12,24:00:00,1.44268,V ugm-3
2024-02-13,01:00:00,1.97406,V ugm-3
2024-02-13,02:00:00,0.89212,V ugm-3
2024-02-13,03:00:00,1.28659,V ugm-3
2024-02-13,04:00:00,2.53222,V ugm-3
2024-02-13,05:00:00,1.42719,V ugm-3
2024-02-13,06:00:00,2.48595,V ugm-3
2024-02-13,07:00:00,3.0109,V ugm-3
2024-02-13,08:00:00,4.88111,V ugm-3
2024-02-13,09:00:00,10.08438,V ugm-3
2024-02-13,10:00:00,6.16062,V ugm-3
2024-02-13,11:00:00,4.32961,V ugm-3
2024-02-13,12:00:00,3.27086,V ugm-3
2024-02-13,13:00:00,3.32244,V ugm-3
2024-02-13,14:00:00,3.61602,V ugm-3
2024-02-13,15:00:00,4.08939,V ugm-3
2024-02-13,16:00:00,5.19619,V ugm-3
2024-02-13,17:00:00,7.76203,V ugm-3
2024-02-13,18:00:00,12.13057,V ugm-3
2024-02-13,19:00:00,12.89929,V ugm-3
2024-02-13,20:00:00,21.38376,V ugm-3
2024-02-13,21:00:00,17.08804,V ugm-3
2024-02-13,22:00:00,16.07556,V ugm-3
2024-02-13,23:00:00,12.52201,V ugm-3
2024-02-13,24:00:00,13.5398,V ugm-3
2024-02-14,01:00:00,12.41968,V ugm-3
2024-02-14,02:00:00,16.06516,V ugm-3
2024-02-14,03:00:00,10.34566,V ugm-3
2024-02-14,04:00:00,12.04007,V ugm-3
2024-02-14,05:00:00,13.78835,V ugm-3
2024-02-14,06:00:00,12.67241,V ugm-3
2024-02-14,07:00:00,16.15892,V ugm-3
2024-02-14,08:00:00,43.33087,V ugm-3
2024-02-14,09:00:00,53.15896,V ugm-3
2024-02-14,10:00:00,44.88391,V ugm-3
2024-02-14,11:00:00,30.53964,V ugm-3
2024-02-14,12:00:00,19.88768,V ugm-3
2024-02-14,13:00:00,17.21519,V ugm-3
2024-02-14,14:00:00,15.20073,V ugm-3
2024-02-14,15:00:00,18.12937,V ugm-3
2024-02-14,16:00:00,19.30216,V ugm-3
2024-02-14,17:00:00,18.5767,V ugm-3
2024-02-14,18:00:00,20.80329,V ugm-3
2024-02-14,19:00:00,16.81962,V ugm-3
2024-02-14,20:00:00,15.61813,V ugm-3
2024-02-14,21:00:00,10.62346,V ugm-3
2024-02-14,22:00:00,10.5379,V ugm-3
2024-02-14,23:00:00,6.40654,V ugm-3
2024-02-14,24:00:00,4.40564,V ugm-3
2024-02-15,01:00:00,4.4776,V ugm-3
2024-02-15,02:00:00,3.44501,V ugm-3
2024-02-15,03:00:00,3.97266,V ugm-3
2024-02-15,04:00:00,4.36854,V ugm-3
2024-02-15,05:00:00,5.93748,V ugm-3
2024-02-15,06:00:00,6.59748,V ugm-3
2024-02-15,07:00:00,13.18094,V ugm-3
2024-02-15,08:00:00,26.99463,V ugm-3
2024-02-15,09:00:00,39.95038,V ugm-3
